SHIP_TO;SALES_DISTRICT;SALES_OFFICE;SALES_GROUP;CUST_GRP;PROXI_CATEG2;PROXI_CATEG3;TERR_LVL2;TERR_LVL3
25055133E03CEB2E6B3C7E6FEA75A276;Дивизион 7;Город 16;Филиал 173;Формат ТТ 100;Торговая сеть 588;IMPULSE;Регион 5;Область 10
18FA8669CB806F9B6493AC5B4523D0B7;Дивизион 7;Город 16;Филиал 173;Формат ТТ 100;Торговая сеть 588;IMPULSE;Регион 5;Область 10
F81E478AFDA749E572F492741D00791A;Дивизион 7;Город 16;Филиал 173;Формат ТТ 100;Торговая сеть 588;IMPULSE;Регион 5;Область 10
26902D5067BB109EC68B2450212136A2;Дивизион 7;Город 16;Филиал 173;Формат ТТ 110;Торговая сеть 588;IMPULSE;Регион 5;Область 10
FC40AA124A26E8DDE2ED5E16FD467E96;Дивизион 7;Город 16;Филиал 173;Формат ТТ 110;Торговая сеть 588;IMPULSE;Регион 5;Область 10
206483D4C6E0A287F72B340DACD3C3F4;Дивизион 7;Город 16;Филиал 173;Формат ТТ 110;Торговая сеть 588;IMPULSE;Регион 5;Область 10
2DBCB844AA47993B534BEEF65762259F;Дивизион 7;Город 16;Филиал 173;Формат ТТ 110;Торговая сеть 588;IMPULSE;Регион 5;Область 10
864FF793F3BEB0B65CA64ED0B96543DB;Дивизион 7;Город 16;Филиал 173;Формат ТТ 110;Торговая сеть 588;IMPULSE;Регион 5;Область 10
FC0AC08B9EC6579CD6E4C931AACA6FBB;Дивизион 7;Город 16;Филиал 173;Формат ТТ 110;Торговая сеть 588;IMPULSE;Регион 5;Область 10
B100CC4B68E9970DD4D2D2AA9A3BB7D4;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
86B935F4EC7F8E1595946EBE3B2CE85F;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
862C24A30C10D58DAC53321C31A37D98;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
8878D7F6EED7376BE838D1BA6C811177;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
66BA87DDA92163D2AC2CFAA5BC722142;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
1FEB00BB7CED3A5AFD0A246EA05F8EDE;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
D375AFAE9A295AB4A377B405CD74F26D;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
A46FC3782EC404AC43AC831A9E65DB40;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
A43EE8EFCB9E59A853DC0FD6C6F547BF;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
82A4B14185ECB0BAED32E264835E329C;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
95411BD2BF85D211A08F1279391E76C9;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
E1C649B3F9550BF053A2C0B270933990;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
908AE5D3EF60C4366C7A45756097F401;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
6C6B297B0908FC6CFCB724481B09A5EE;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
8A25634390D70DFA5555E60D3F1D5389;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
E9EFEAF8333714CBBAB20FF35DE11EC4;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
94407DCCB50FBB361DFF1B0E2B68BB11;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
33FFCA2183B595EF19EAB0E69BD208CA;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
4637878019DB2577EA550CFF065F6C99;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
6CC2997D73C17BC5CB76CA922E087230;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
BBA9EB95F2D480136D720913F42184D4;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
5E3EDAE154F8F900C98ACFBA29AB4FB3;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
FF6B3CFD2BA35515036AC981CC323F0E;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
A34A39369BF73CB1BFDE4679F72CBE28;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
1FB7C24ACD8FC165DB05ACC8E43C1087;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
4978F593FDB252420D008C04F74B9F67;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
83F1470E04A96F5D3111E3A70B7DE183;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
150B4F0E87D3563DBA8F6E5190498CF8;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
92F6BF4430C4CD8AE5C47BA40FFD4CF6;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
FF4164A314FE16FA6752954835E44061;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
31EA4478B163E1E386FED8C5B53CD56F;Дивизион 7;Город 16;Филиал 173;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 10
5374F3129F8C42B95A56073BD62FDFF7;Дивизион 7;Город 16;Филиал 173;Формат ТТ 115;Торговая сеть 588;IMPULSE;Регион 5;Область 10
22D565DFE613ECA54DB02BF3C51F397A;Дивизион 7;Город 16;Филиал 173;Формат ТТ 115;Торговая сеть 588;IMPULSE;Регион 5;Область 10
A0E33582323AC43711DBA5213A577512;Дивизион 7;Город 16;Филиал 173;Формат ТТ 115;Торговая сеть 588;IMPULSE;Регион 5;Область 10
E73CFFDCB4E113D09A25D559ED9A306C;Дивизион 7;Город 16;Филиал 173;Формат ТТ 115;Торговая сеть 588;IMPULSE;Регион 5;Область 10
6A0E1CB041C15FB6FEDDEE899E4415DF;Дивизион 7;Город 16;Филиал 173;Формат ТТ 115;Торговая сеть 588;IMPULSE;Регион 5;Область 10
CE6BB1F543EA8ADD9FD282FC8ADFB8A8;Дивизион 7;Город 16;Филиал 173;Формат ТТ 115;Торговая сеть 588;IMPULSE;Регион 5;Область 10
8919A2F1CEF1C769DE206153DAAC2436;Дивизион 7;Город 16;Филиал 173;Формат ТТ 115;Торговая сеть 588;IMPULSE;Регион 5;Область 10
E508D87287158B6E82A53402A7A48A21;Дивизион 6;Город 10;Филиал 167;Формат ТТ 92;Торговая сеть 588;IMPULSE;Регион 3;Область 5
3EBD872195BF595F49CB72B138595030;Дивизион 6;Город 10;Филиал 167;Формат ТТ 96;Торговая сеть 588;IMPULSE;Регион 3;Область 5
15BEBC8CB12BC28E6E3AA460BF4DE933;Дивизион 6;Город 10;Филиал 167;Формат ТТ 97;Торговая сеть 588;IMPULSE;Регион 3;Область 5
39E38FC76FB8C09B1BD72D03CBE919B6;Дивизион 6;Город 10;Филиал 167;Формат ТТ 97;Торговая сеть 588;IMPULSE;Регион 3;Область 5
D6B7F8369D5039DDFEEF91CEC88A175A;Дивизион 6;Город 22;Филиал 166;Формат ТТ 97;Торговая сеть 588;IMPULSE;Регион 3;Область 15
FF1B36CBB3862F7860B8FCD0BD5278C7;Дивизион 6;Город 22;Филиал 166;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 3;Область 15
A2537A74B970F3BD3E73D3818E1C2A4F;Дивизион 6;Город 22;Филиал 166;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 3;Область 15
2EC2ECCDB03455BDAD7E3D39D87147EB;Дивизион 3;Город 20;Филиал 165;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 3;Область 15
B88266F5B848D4653F84DF56CB72819D;Дивизион 6;Город 10;Филиал 161;Формат ТТ 17;Торговая сеть 588;IMPULSE;Регион 3;Область 5
381E0538FB77FBCF35D2BD42A9D72620;Дивизион 6;Город 10;Филиал 161;Формат ТТ 28;Торговая сеть 588;IMPULSE;Регион 3;Область 5
FB64373D6D5F2C0B41176D0BC52DF80D;Дивизион 6;Город 10;Филиал 161;Формат ТТ 96;Торговая сеть 588;IMPULSE;Регион 3;Область 5
59D687C8BFF6482C80B3818C7CA612B7;Дивизион 6;Город 10;Филиал 161;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 3;Область 5
60CFDFE4E97B6D556D97459AE275D650;Дивизион 6;Город 10;Филиал 161;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 3;Область 5
98F61AEC85A544101548C415ADD1EA6E;Дивизион 6;Город 10;Филиал 161;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 3;Область 5
148F1704476884918A0D22434169D878;Дивизион 6;Город 10;Филиал 161;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 3;Область 5
089B0C25E467881CFBD4015146BCF1C2;Дивизион 6;Город 10;Филиал 161;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 3;Область 5
B1277E5620DB9ED0592E23A3F6E0C95B;Дивизион 6;Город 10;Филиал 161;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 3;Область 5
B03A769DD55EFF2911221E4EB853672D;Дивизион 6;Город 10;Филиал 161;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 3;Область 5
DB01C3D0B1F6A5B6EC07D9240E7B1BE7;Дивизион 6;Город 10;Филиал 161;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 3;Область 5
F109655B3A4BD46822124F15582CA308;Дивизион 6;Город 10;Филиал 161;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 3;Область 5
B6AFB1598D272EF5E99884635F6B91B2;Дивизион 5;Город 24;Филиал 159;Формат ТТ 16;Торговая сеть 588;IMPULSE;Регион 4;Область 13
D52E47CDD964248F855F147D2D5469A2;Дивизион 5;Город 24;Филиал 159;Формат ТТ 16;Торговая сеть 588;IMPULSE;Регион 4;Область 13
F55F330750000243B4D7910393B7C2A0;Дивизион 5;Город 24;Филиал 159;Формат ТТ 16;Торговая сеть 588;IMPULSE;Регион 4;Область 13
FFE89FCB89A4A6B27842A70E5051CEBF;Дивизион 5;Город 24;Филиал 159;Формат ТТ 16;Торговая сеть 588;IMPULSE;Регион 4;Область 13
54BD240A73FC801F80482F0E4D1842C0;Дивизион 5;Город 24;Филиал 159;Формат ТТ 16;Торговая сеть 588;IMPULSE;Регион 4;Область 13
4FDBE2D6D2D2B9884409CB7B41B342D0;Дивизион 5;Город 24;Филиал 159;Формат ТТ 16;Торговая сеть 588;IMPULSE;Регион 4;Область 13
D9DD1BFD40D1CAAD4D778CDFC0139FC7;Дивизион 5;Город 24;Филиал 159;Формат ТТ 16;Торговая сеть 588;IMPULSE;Регион 4;Область 13
0720CAA9B470B1E38787AE42F11667F7;Дивизион 5;Город 24;Филиал 159;Формат ТТ 16;Торговая сеть 588;IMPULSE;Регион 4;Область 13
1870076BA6827CE546404F95A7063A16;Дивизион 5;Город 24;Филиал 159;Формат ТТ 16;Торговая сеть 588;IMPULSE;Регион 4;Область 13
43A9EBD2A24D421741C39D4AA21693E5;Дивизион 5;Город 24;Филиал 159;Формат ТТ 16;Торговая сеть 588;IMPULSE;Регион 4;Область 13
2DFE869DF3D73039BDDC3A87E9B06ECC;Дивизион 5;Город 24;Филиал 159;Формат ТТ 17;Торговая сеть 588;IMPULSE;Регион 4;Область 13
0453907447EE7FA2270454EA47496828;Дивизион 5;Город 24;Филиал 159;Формат ТТ 17;Торговая сеть 588;IMPULSE;Регион 4;Область 13
EE17EEA96401F4AFFF55E64C272F4748;Дивизион 5;Город 24;Филиал 159;Формат ТТ 17;Торговая сеть 588;IMPULSE;Регион 4;Область 13
EFB8DF5B80C520DF64B92A0E2200197D;Дивизион 5;Город 24;Филиал 159;Формат ТТ 17;Торговая сеть 588;IMPULSE;Регион 4;Область 13
4A8F923D9014BB6A8C465C0D98DDCE5E;Дивизион 5;Город 24;Филиал 159;Формат ТТ 17;Торговая сеть 588;IMPULSE;Регион 4;Область 13
7E4CEF28FF4A7AE9C055A807AAA92825;Дивизион 5;Город 24;Филиал 159;Формат ТТ 92;Торговая сеть 588;IMPULSE;Регион 4;Область 13
81F7028D27F16611587962BEC7F1C2FD;Дивизион 5;Город 24;Филиал 159;Формат ТТ 92;Торговая сеть 588;IMPULSE;Регион 4;Область 13
